gene_id,pathway,source,link,gene_symbol
hsa:22926,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:22926,ATF6
hsa:1965,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1965,EIF2S1
hsa:468,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:468,ATF4
hsa:7494,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7494,XBP1
hsa:1649,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1649,DDIT3
hsa:1649,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1649,DDIT3
hsa:3309,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3309,HSPA5
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:143471,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA8
hsa:5682,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA1
hsa:5683,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA2
hsa:5684,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA3
hsa:5685,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA4
hsa:5686,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA5
hsa:5687,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA6
hsa:5688,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMA7
hsa:5689,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB1
hsa:5690,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB2
hsa:5691,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB3
hsa:5692,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB4
hsa:5693,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB5
hsa:5694,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB6
hsa:5695,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:143471+hsa:5682+hsa:5683+hsa:5684+hsa:5685+hsa:5686+hsa:5687+hsa:5688+hsa:5689+hsa:5690+hsa:5691+hsa:5692+hsa:5693+hsa:5694+hsa:5695,PSMB7
hsa:10213,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD14
hsa:11047,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,ADRM1
hsa:5700,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC1
hsa:5701,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC2
hsa:5702,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC3
hsa:5704,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC4
hsa:5705,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC5
hsa:5706,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMC6
hsa:5707,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD1
hsa:5708,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD2
hsa:5709,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD3
hsa:5710,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD4
hsa:5713,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD7
hsa:5714,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD8
hsa:5715,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD9
hsa:5717,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD11
hsa:5718,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD12
hsa:5719,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD13
hsa:7979,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,SEM1
hsa:9861,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD6
hsa:3708,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3708+hsa:3709+hsa:3710,ITPR1
hsa:3709,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3708+hsa:3709+hsa:3710,ITPR2
hsa:3710,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3708+hsa:3709+hsa:3710,ITPR3
hsa:5335,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5335,PLCG1
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:5071,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5071,PRKN
hsa:163688,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,CALML6
hsa:51806,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,CALML5
hsa:801,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,CALM1
hsa:805,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,CALM2
hsa:808,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,CALM3
hsa:810,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,CALML3
hsa:91860,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:163688+hsa:51806+hsa:801+hsa:805+hsa:808+hsa:810+hsa:91860,CALML4
hsa:815,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818,CAMK2A
hsa:816,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818,CAMK2B
hsa:817,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818,CAMK2D
hsa:818,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:815+hsa:816+hsa:817+hsa:818,CAMK2G
hsa:4137,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4137,MAPT
hsa:6263,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6263,RYR3
hsa:147700,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:147700+hsa:3798+hsa:3799+hsa:3800+hsa:3831+hsa:64837+hsa:89953,KLC3
hsa:3798,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:147700+hsa:3798+hsa:3799+hsa:3800+hsa:3831+hsa:64837+hsa:89953,KIF5A
hsa:3799,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:147700+hsa:3798+hsa:3799+hsa:3800+hsa:3831+hsa:64837+hsa:89953,KIF5B
hsa:3800,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:147700+hsa:3798+hsa:3799+hsa:3800+hsa:3831+hsa:64837+hsa:89953,KIF5C
hsa:3831,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:147700+hsa:3798+hsa:3799+hsa:3800+hsa:3831+hsa:64837+hsa:89953,KLC1
hsa:64837,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:147700+hsa:3798+hsa:3799+hsa:3800+hsa:3831+hsa:64837+hsa:89953,KLC2
hsa:89953,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:147700+hsa:3798+hsa:3799+hsa:3800+hsa:3831+hsa:64837+hsa:89953,KLC4
hsa:10376,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA1B
hsa:112714,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA3E
hsa:113457,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA3D
hsa:51807,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA8
hsa:7277,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA4A
hsa:7278,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA3C
hsa:7846,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA1A
hsa:79861,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBAL3
hsa:84790,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10376+hsa:112714+hsa:113457+hsa:51807+hsa:7277+hsa:7278+hsa:7846+hsa:79861+hsa:84790,TUBA1C
hsa:10381,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB3
hsa:10382,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB4A
hsa:10383,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB4B
hsa:124908013,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,
hsa:124908015,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,
hsa:124908041,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,
hsa:203068,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB
hsa:260334,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB8B
hsa:347688,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB8
hsa:347733,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB2B
hsa:7280,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB2A
hsa:81027,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB1
hsa:84617,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10381+hsa:10382+hsa:10383+hsa:124908013+hsa:124908015+hsa:124908041+hsa:203068+hsa:260334+hsa:347688+hsa:347733+hsa:7280+hsa:81027+hsa:84617,TUBB6
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:65018,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:65018,PINK1
hsa:5071,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5071,PRKN
hsa:65018,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:65018,PINK1
hsa:5071,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5071,PRKN
hsa:581,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:581,BAX
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:11315,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:11315,PARK7
hsa:598,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:598,BCL2L1
hsa:10131,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10131,TRAP1
hsa:65018,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:65018,PINK1
hsa:7157,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7157,TP53
hsa:1616,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1616,DAXX
hsa:4217,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4217,MAP3K5
hsa:5599,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK8
hsa:5601,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK9
hsa:5602,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK10
hsa:4780,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4780,NFE2L2
hsa:1843,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1843,DUSP1
hsa:25828,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:25828+hsa:7295,TXN2
hsa:7295,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:25828+hsa:7295,TXN
hsa:6570,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6570+hsa:6571,SLC18A1
hsa:6571,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6570+hsa:6571,SLC18A2
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:5071,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5071,PRKN
hsa:4128,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4128+hsa:4129,MAOA
hsa:4129,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4128+hsa:4129,MAOB
hsa:5071,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5071,PRKN
hsa:90550,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:90550,MCU
hsa:55669,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:55669+hsa:9927,MFN1
hsa:9927,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:55669+hsa:9927,MFN2
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:6531,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6531,SLC6A3
